date,indicator,USD,EUR,JPY,GBP,SGD,AUD,CAD,CNY,CHF,THB,IDR,VND,KHR,MMK,PHP,BND,KRW,HKD,TWD,INR,PKR,NPR,SAR,AED,EGP,NZD,XDR
2006-12-01,high,3.597,4.7794,0.031115,7.098,2.3314,2.8432,3.1543,0.4593,3.0054,0.101153,0.000393,0.000224,0.000882,,0.072615,2.3321,0.003875,0.4625,0.111294,,,,0.959111,,,,5.455
2006-12-01,low,3.5303,4.6315,0.029675,6.9095,2.297,2.7743,3.0395,0.4519,2.8798,0.097006,0.000389,0.00022,0.000867,,0.071584,2.2931,0.003797,0.454069,0.107973,,,,0.941404,,,,5.3069
2006-12-01,start,3.597,4.7698,0.031115,7.0785,2.3314,2.8432,3.1543,0.4593,3.0054,0.100573,0.000393,0.000224,0.000878,,0.072615,2.3321,0.003875,0.4625,0.111294,,,,0.959111,,,,5.455
2007-01-01,avg,3.5077,4.557,0.0291,6.8718,2.2809,2.7457,2.9832,0.4504,2.8215,0.0975,0.0004,0.0002,0.0009,,0.0717,2.2815,0.0037,0.4497,0.107,,,,0.9352,,,,5.2445
2007-01-01,end,3.5015,4.5388,0.028808,6.8755,2.2784,2.7044,2.9659,0.4504,2.7962,0.09778,0.000385,0.000218,0.000862,,0.071642,2.2758,0.003717,0.448502,0.106233,,,,0.933547,,,,5.2245
2007-01-01,high,3.52,4.6686,0.029718,6.9394,2.2969,2.8021,3.0156,0.4512,2.8972,0.097857,0.000392,0.000219,0.000869,,0.072017,2.2967,0.003794,0.451676,0.108661,,,,0.93848,,,,5.3128
2007-01-01,low,3.5003,4.5228,0.028769,6.789,2.2736,2.7044,2.962,0.4491,2.7931,0.097062,0.000384,0.000218,0.000861,,0.071272,2.2727,0.003717,0.448429,0.106181,,,,0.933213,,,,5.2188
2007-01-01,start,3.513,4.6686,0.029594,6.9382,2.2969,2.8021,3.0156,0.4496,2.8972,0.097313,0.000392,0.000219,0.000866,,0.071921,2.2946,0.003794,0.451322,0.108661,,,,0.93671,,,,5.3128
2007-02-01,avg,3.4961,4.5696,0.029,6.8508,2.2795,2.7342,2.9835,0.4511,2.8189,0.0978,0.0004,0.0002,0.0009,,0.0723,2.2797,0.0037,0.4476,0.106,,,,0.9322,,,,5.2297
2007-02-01,end,3.506,4.6332,0.029595,6.883,2.292,2.7604,3.004,0.4531,2.8758,0.099012,0.000382,0.000219,0.000868,,0.07211,2.2967,0.003728,0.448817,0.10641,,,,0.934921,,,,5.2569
2007-02-01,high,3.506,4.6332,0.029595,6.8933,2.292,2.7732,3.0129,0.4531,2.8758,0.099012,0.000386,0.000219,0.000868,,0.072642,2.2967,0.003748,0.448817,0.106414,,,,0.934921,,,,5.2569
2007-02-01,low,3.4913,4.5181,0.02866,6.8122,2.267,2.7013,2.9493,0.4507,2.7907,0.097543,0.000382,0.000218,0.000861,,0.071842,2.2681,0.003719,0.44697,0.105731,,,,0.930901,,,,5.2068
2007-02-01,start,3.5005,4.5578,0.028988,6.8865,2.2785,2.705,2.9709,0.4513,2.814,0.097561,0.000386,0.000218,0.000863,,0.071905,2.2821,0.003731,0.44852,0.106388,,,,0.93328,,,,5.2178
2007-03-01,avg,3.4918,4.624,0.0298,6.7992,2.2899,2.7649,2.9858,0.4512,2.8673,0.0999,0.0004,0.0002,0.0009,,0.072,2.2894,0.0037,0.4469,0.1058,,,,0.9312,,,,5.2664
2007-03-01,end,3.456,4.6105,0.029339,6.7867,2.2781,2.7912,2.9825,0.4471,2.8418,0.098757,0.000379,0.000216,0.00086,,0.071649,2.2781,0.003674,0.442294,0.104483,,,,0.921526,,,,5.2364
2007-03-01,high,3.5175,4.6702,0.030379,6.8798,2.3031,2.7959,3.0009,0.4544,2.902,0.105883,0.000383,0.00022,0.000874,,0.072331,2.3026,0.003728,0.450099,0.106846,,,,0.93825,,,,5.3114
2007-03-01,low,3.452,4.5811,0.02921,6.7658,2.2748,2.7223,2.9668,0.4463,2.8318,0.09832,0.000379,0.000216,0.00086,,0.071649,2.2722,0.003671,0.441774,0.10432,,,,0.92044,,,,5.211
2007-03-01,start,3.505,4.6354,0.029634,6.8798,2.2943,2.7551,2.9994,0.4527,2.8761,0.098858,0.000383,0.000219,0.000868,,0.072142,2.2925,0.003722,0.44868,0.106446,,,,0.93463,,,,5.2755
2007-04-01,avg,3.4389,4.6416,0.0289,6.8295,2.2701,2.839,3.0217,0.4452,2.8352,0.0986,0.0004,0.0002,0.0009,,0.0719,2.2701,0.0037,0.44,0.1038,,,,0.9169,,,,5.2243
2007-04-01,end,3.423,4.6709,0.028635,6.8332,2.2524,2.8344,3.0668,0.4442,2.8415,0.098461,0.000377,0.000213,0.000856,,0.072014,2.2524,0.003678,0.437645,0.10276,,,,0.91263,,,,5.2225
2007-04-01,high,3.463,4.6709,0.029354,6.892,2.2829,2.8712,3.0668,0.4481,2.8514,0.098978,0.00038,0.000216,0.000864,,0.072041,2.2829,0.003705,0.443128,0.104573,,,,0.923541,,,,5.2406
2007-04-01,low,3.4205,4.6054,0.028614,6.7705,2.2524,2.8041,2.9793,0.443,2.8181,0.098185,0.000376,0.000213,0.000853,,0.071571,2.2524,0.003678,0.437411,0.10276,,,,0.912012,,,,5.2087
2007-04-01,start,3.454,4.6125,0.02931,6.797,2.276,2.8083,2.997,0.4469,2.8413,0.0987,0.000379,0.000216,0.000862,,0.071571,2.276,0.00368,0.441965,0.104395,,,,0.920993,,,,5.2192
2007-05-01,avg,3.4013,4.5948,0.0282,6.7464,2.2342,2.805,3.1055,0.4432,2.7839,0.0983,0.0004,0.0002,0.0008,,0.0728,2.2342,0.0037,0.435,0.1023,,,,0.9069,,,,5.1607
2007-05-01,end,3.4045,4.5724,0.028004,6.7278,2.2265,2.7995,3.1704,0.4452,2.7782,0.098297,0.000386,0.000212,0.000845,,0.073778,2.2265,0.003669,0.436002,0.103207,,,,0.907782,,,,5.1473
2007-05-01,high,3.4223,4.6539,0.028536,6.8247,2.2577,2.8348,3.1704,0.4452,2.826,0.098709,0.00039,0.000213,0.000856,,0.073884,2.2577,0.003701,0.43755,0.103207,,,,0.91243,,,,5.2087
2007-05-01,low,3.3855,4.5499,0.027838,6.6846,2.2152,2.7695,3.0643,0.442,2.7556,0.097855,0.000377,0.000211,0.000839,,0.071775,2.215,0.003635,0.432724,0.10143,,,,0.902716,,,,5.1241
2007-05-01,start,3.4223,4.6539,0.02847,6.8116,2.2459,2.8222,3.0899,0.4441,2.8197,0.098425,0.000377,0.000213,0.000856,,0.071775,2.2459,0.003682,0.43755,0.1028,,,,0.91243,,,,5.2046
2007-06-01,avg,3.4451,4.6233,0.0281,6.8423,2.2422,2.9008,3.2335,0.4514,2.7941,0.0996,0.0004,0.0002,0.0009,,0.0746,2.2422,0.0037,0.4409,0.1045,,,,0.9186,,,,5.206
2007-06-01,end,3.4545,4.6425,0.028,6.9171,2.2547,2.9249,3.2622,0.4535,2.8025,0.1,0.000382,0.000214,0.000857,,0.074692,2.2547,0.003732,0.44195,0.10516,,,,0.921028,,,,5.2311
2007-06-01,high,3.4885,4.6887,0.028484,6.9683,2.2677,2.9415,3.2654,0.4581,2.8398,0.100868,0.000387,0.000216,0.000866,,0.075106,2.2677,0.00376,0.446468,0.106407,,,,0.930105,,,,5.2819
2007-06-01,low,3.395,4.5651,0.027771,6.7272,2.2202,2.8164,3.1761,0.4439,2.7616,0.098251,0.000382,0.000211,0.000842,,0.073677,2.2202,0.003656,0.434702,0.102674,,,,0.905213,,,,5.1343
2007-06-01,start,3.398,4.5708,0.027888,6.7272,2.2216,2.8164,3.1761,0.4443,2.7727,0.098251,0.000385,0.000211,0.000842,,0.073677,2.2216,0.003664,0.434866,0.102674,,,,0.906025,,,,5.1405
2007-07-01,avg,3.4422,4.7214,0.0283,7.0012,2.2705,2.9872,3.2753,0.4544,2.8499,0.1021,0.0004,0.0002,0.0009,,0.0755,2.2705,0.0037,0.4402,0.1049,,,,0.9178,,,,5.2609
2007-07-01,end,3.454,4.738,0.029044,7.0197,2.2851,2.9708,3.2443,0.4566,2.872,0.102114,0.000376,0.000214,0.000857,,0.07618,2.2851,0.003756,0.441423,0.105213,,,,0.920944,,,,5.287
2007-07-01,high,3.469,4.7703,0.029269,7.094,2.2902,3.0328,3.3106,0.4583,2.8837,0.103869,0.000383,0.000215,0.000861,,0.076383,2.2902,0.003763,0.443396,0.105625,,,,0.925067,,,,5.3072
2007-07-01,low,3.402,4.6628,0.027815,6.9174,2.2559,2.934,3.2443,0.4498,2.8186,0.099841,0.000376,0.000211,0.000845,,0.074699,2.2559,0.003721,0.434955,0.103865,,,,0.907031,,,,5.2217
2007-07-01,start,3.4455,4.6628,0.028019,6.9229,2.2559,2.934,3.2444,0.453,2.8186,0.099841,0.000383,0.000214,0.000856,,0.074861,2.2559,0.003734,0.440753,0.105083,,,,0.918629,,,,5.2217
2007-08-01,avg,3.4839,4.7447,0.0298,7.0032,2.2876,2.8901,3.2856,0.4599,2.8968,0.1019,0.0004,0.0002,0.0009,,0.0755,2.2879,0.0037,0.4457,0.1057,,,,0.9288,,,,5.3277
2007-08-01,end,3.5035,4.786,0.030259,7.0601,2.3007,2.8625,3.3004,0.464,2.9182,0.102054,0.000372,0.000216,0.000867,,0.075062,2.3007,0.003728,0.448988,0.106012,,,,0.934067,,,,5.3695
2007-08-01,high,3.5187,4.7967,0.031155,7.0939,2.3007,2.9875,3.3099,0.464,2.9335,0.102765,0.000375,0.000217,0.000874,,0.076543,2.3014,0.003763,0.450247,0.106417,,,,0.938221,,,,5.3727
2007-08-01,low,3.454,4.7005,0.028854,6.9247,2.277,2.7525,3.2372,0.4568,2.8731,0.100777,0.00037,0.000214,0.000856,,0.074561,2.277,0.00369,0.441217,0.105074,,,,0.920919,,,,5.2877
2007-08-01,start,3.4715,4.7426,0.029324,7.043,2.285,2.9548,3.2488,0.4587,2.8929,0.102692,0.000375,0.000215,0.000862,,0.075979,2.285,0.003763,0.443498,0.105681,,,,0.925647,,,,5.3156
2007-09-01,avg,3.474,4.8238,0.0302,7.0075,2.2968,2.9346,3.3776,0.4618,2.9282,0.1014,0.0004,0.0002,0.0009,,0.0755,2.2968,0.0037,0.4463,0.1052,,,,0.9272,,,,5.3575
2007-09-01,end,3.417,4.841,0.029649,6.9167,2.2916,3.0124,3.4131,0.4548,2.9185,0.099723,0.000373,0.000212,0.000844,,0.075992,2.2916,0.003726,0.440324,0.104371,,,,0.913246,,,,5.311
2007-09-01,high,3.5173,4.8556,0.031046,7.1358,2.3099,3.0124,3.4461,0.4675,2.9653,0.102747,0.000376,0.000217,0.000871,,0.075992,2.3099,0.003756,0.451938,0.106343,,,,0.937808,,,,5.4254
2007-09-01,low,3.417,4.7684,0.029583,6.8954,2.2814,2.8725,3.3193,0.4548,2.8974,0.099723,0.000371,0.000212,0.000844,,0.074907,2.2814,0.003713,0.440133,0.104,,,,0.913246,,,,5.309
2007-09-01,start,3.4973,4.7697,0.030181,7.0529,2.2959,2.8725,3.3193,0.4635,2.8976,0.10199,0.000372,0.000215,0.000866,,0.075372,2.2959,0.003729,0.448541,0.105971,,,,0.932376,,,,5.3599
2007-10-01,avg,3.3785,4.8071,0.0292,6.9056,2.3035,3.0348,3.4565,0.4504,2.8782,0.0989,0.0004,0.0002,0.0008,,0.0763,2.3034,0.0037,0.4357,0.1038,,,,0.9031,,,,5.264
2007-10-01,end,3.3418,4.8257,0.029119,6.9156,2.3059,3.0838,3.5031,0.4477,2.8845,0.098272,0.000367,0.000208,0.000829,,0.076418,2.3059,0.003703,0.431171,0.10312,,,,0.892919,,,,5.2425
2007-10-01,high,3.4215,4.8431,0.029604,6.9634,2.3088,3.0848,3.5082,0.4558,2.9134,0.099898,0.000375,0.000213,0.000845,,0.076943,2.3088,0.00373,0.440901,0.104962,,,,0.914327,,,,5.3239
2007-10-01,low,3.3413,4.7694,0.028753,6.8551,2.2942,3.0021,3.4147,0.447,2.8539,0.09797,0.000366,0.000208,0.000826,,0.075646,2.2942,0.003662,0.431085,0.10312,,,,0.892919,,,,5.2364
2007-10-01,start,3.395,4.8431,0.029508,6.9441,2.2942,3.0236,3.4172,0.4523,2.9134,0.09911,0.000373,0.000211,0.000839,,0.075646,2.2942,0.003714,0.437258,0.104479,,,,0.907367,,,,5.2847
2007-11-01,avg,3.3575,4.9314,0.0303,6.9547,2.3201,3.0126,3.4802,0.4525,2.9916,0.0991,0.0004,0.0002,0.0008,,0.0778,2.3202,0.0037,0.4317,0.1038,,,,0.9003,,,,5.3272
2007-11-01,end,3.3585,4.9508,0.030434,6.9251,2.3225,2.9785,3.3688,0.4547,2.9997,0.099202,0.000358,0.000209,0.000837,,0.078977,2.3231,0.003632,0.431202,0.104106,,,,0.905234,,,,5.339
2007-11-01,high,3.383,5.0417,0.031303,7.0149,2.338,3.1153,3.6525,0.4566,3.0894,0.100015,0.000367,0.000211,0.000846,,0.078977,2.338,0.003695,0.434791,0.104619,,,,0.909252,,,,5.3944
2007-11-01,low,3.322,4.8172,0.028877,6.9073,2.3012,2.9518,3.3688,0.4469,2.8703,0.097879,0.000358,0.000207,0.000826,,0.076482,2.3012,0.003611,0.4273,0.102919,,,,0.888235,,,,5.2504
2007-11-01,start,3.3305,4.8172,0.028877,6.9219,2.3012,3.1009,3.523,0.4469,2.8703,0.098144,0.000367,0.000207,0.000826,,0.076696,2.3012,0.00369,0.429576,0.102919,,,,0.889794,,,,5.2504
2007-12-01,avg,3.3342,4.86,0.0297,6.7423,2.3012,2.9129,3.3286,0.4525,2.9286,0.0989,0.0004,0.0002,0.0008,,0.0802,2.3012,0.0036,0.4276,0.1029,,,,0.8901,,,,5.2552
2007-12-01,end,3.3065,4.8756,0.029534,6.607,2.2938,2.9152,3.3809,0.4527,2.9445,0.098159,0.000352,0.000207,0.000832,,0.080158,2.2938,0.003532,0.423845,0.101876,,,,0.881828,,,,5.219
2007-12-01,high,3.361,4.9374,0.03039,6.9194,2.3149,2.9547,3.4025,0.4562,2.994,0.09951,0.000361,0.000209,0.000844,,0.080854,2.3149,0.003638,0.43152,0.104056,,,,0.905932,,,,5.3443
2007-12-01,low,3.3065,4.8025,0.029225,6.607,2.2929,2.8769,3.2566,0.4491,2.8872,0.098159,0.000352,0.000207,0.000831,,0.079438,2.2929,0.003532,0.423845,0.101876,,,,0.881828,,,,5.2102
2007-12-01,start,3.361,4.9257,0.03039,6.9121,2.3149,2.9547,3.3595,0.4539,2.9784,0.099291,0.00036,0.000209,0.000838,,0.079438,2.3149,0.003638,0.43152,0.104056,,,,0.905932,,,,5.3443
2008-01-01,avg,3.2679,4.8081,0.0303,6.4362,2.2834,2.8823,3.2358,0.4513,2.9665,0.0985,0.0003,0.0002,0.0008,,0.0799,2.2834,0.0035,0.4187,0.101,,,,0.8713,,,,5.1759
2008-01-01,end,3.236,4.803,0.030411,6.421,2.2814,2.8789,3.2493,0.4505,2.9851,0.097972,0.000348,0.000203,0.000817,,0.079655,2.2814,0.003421,0.414744,0.100591,,,,0.86291,,,,5.1504
2008-01-01,high,3.309,4.8642,0.031039,6.5684,2.3015,2.9333,3.3387,0.4562,3.0055,0.099413,0.000353,0.000207,0.000832,,0.080594,2.3015,0.003541,0.423704,0.102041,,,,0.882259,,,,5.2229
2008-01-01,low,3.236,4.7557,0.029596,6.3744,2.2738,2.8416,3.1824,0.4483,2.9237,0.097957,0.000345,0.000203,0.000816,,0.079226,2.2737,0.003417,0.414678,0.100246,,,,0.86291,,,,5.1335
2008-01-01,start,3.309,4.8394,0.029596,6.5684,2.2963,2.9104,3.3387,0.4536,2.9237,0.098453,0.000353,0.000207,0.000832,,0.080467,2.2963,0.003541,0.423704,0.102041,,,,0.882259,,,,5.2229
2008-02-01,avg,3.2223,4.7545,0.03,6.3285,2.2847,2.951,3.2224,0.4498,2.9545,0.099,0.0004,0.0002,0.0008,,0.0792,2.2847,0.0034,0.4133,0.1021,,,,0.8594,,,,5.1063
2008-02-01,end,3.189,4.8406,0.030431,6.3399,2.2899,3.0179,3.2614,0.4481,3.0351,0.099859,0.000352,0.0002,0.000812,,0.078819,2.2899,0.0034,0.409966,0.10377,,,,0.85165,,,,5.1104
2008-02-01,high,3.244,4.8406,0.030431,6.3719,2.2951,3.0179,3.2635,0.4512,3.0351,0.100016,0.000354,0.000203,0.000826,,0.079652,2.2951,0.003432,0.416052,0.10377,,,,0.865067,,,,5.1527
2008-02-01,low,3.189,4.7038,0.029781,6.2576,2.277,2.8956,3.1721,0.4477,2.9238,0.098148,0.000349,0.0002,0.00081,,0.078819,2.277,0.003387,0.409966,0.100845,,,,0.85165,,,,5.0865
2008-02-01,start,3.2295,4.7826,0.03022,6.3552,2.2822,2.9204,3.2465,0.4495,2.962,0.098161,0.000351,0.000202,0.000813,,0.079652,2.2822,0.003428,0.41407,0.100845,,,,0.86166,,,,5.1527
2008-03-01,avg,3.1868,4.9428,0.0316,6.3802,2.3,2.9448,3.186,0.4504,3.1494,0.1013,0.0003,0.0002,0.0008,,0.0771,2.3012,0.0032,0.4095,0.1042,,,,0.8501,,,,5.1944
2008-03-01,end,3.1875,5.0369,0.031912,6.3586,2.3102,2.9231,3.1186,0.4545,3.1976,0.101078,0.000346,0.000198,0.000807,,0.076421,2.3102,0.003211,0.40946,0.104809,,,,0.849638,,,,5.2463
2008-03-01,high,3.208,5.0667,0.032975,6.4627,2.323,2.9888,3.2459,0.4575,3.2736,0.10211,0.000351,0.000202,0.000823,,0.078798,2.3232,0.003387,0.412284,0.106196,,,,0.855102,,,,5.2823
2008-03-01,low,3.1625,4.8332,0.030484,6.3058,2.2835,2.8743,3.1071,0.4457,3.0527,0.100333,0.000343,0.000198,0.000797,,0.076178,2.2835,0.003104,0.406102,0.102947,,,,0.843558,,,,5.1035
2008-03-01,start,3.2,4.8656,0.031042,6.348,2.2914,2.9789,3.2459,0.4502,3.0952,0.101346,0.000351,0.000201,0.000806,,0.078798,2.2915,0.003387,0.411213,0.103198,,,,0.855044,,,,5.1536
2008-04-01,avg,3.1621,4.9838,0.0308,6.2643,2.3179,2.9413,3.12,0.4518,3.1235,0.1001,0.0003,0.0002,0.0008,,0.0756,2.3179,0.0032,0.4058,0.1042,,,,0.8431,,,,5.1768
2008-04-01,end,3.158,4.9183,0.030338,6.2168,2.3186,2.9474,3.1189,0.4512,3.0446,0.099449,0.000342,0.000196,0.0008,,0.074777,2.3186,0.003151,0.405176,0.103721,,,,0.842021,,,,5.1333
2008-04-01,high,3.193,5.0263,0.031845,6.3675,2.3322,2.9782,3.1747,0.4552,3.1979,0.101065,0.000347,0.000198,0.000826,,0.07677,2.3322,0.003279,0.409866,0.105233,,,,0.851387,,,,5.2205
2008-04-01,low,3.1315,4.9183,0.03015,6.2039,2.3059,2.8962,3.0787,0.4484,3.044,0.099433,0.00034,0.000194,0.000793,,0.074622,2.3059,0.003138,0.401724,0.103411,,,,0.834877,,,,5.1333
2008-04-01,start,3.18,5.0166,0.031845,6.3074,2.3077,2.8984,3.1126,0.4534,3.1979,0.101065,0.000345,0.000197,0.000824,,0.0763,2.3077,0.003232,0.408491,0.104916,,,,0.847638,,,,5.2122
2008-05-01,avg,3.218,5.0059,0.0309,6.3242,2.3551,3.0539,3.2181,0.4615,3.083,0.1003,0.0003,0.0002,0.0008,,0.0748,2.3551,0.0031,0.4126,0.1052,,,,0.858,,,,5.2265
2008-05-01,end,3.2435,5.0334,0.030757,6.4103,2.376,3.0992,3.2792,0.4672,3.0929,0.099923,0.000348,0.0002,0.000817,,0.074095,2.376,0.003161,0.415626,0.106647,,,,0.864807,,,,5.2652
2008-05-01,high,3.2725,5.1289,0.03144,6.438,2.3861,3.1229,3.2822,0.4681,3.1734,0.101318,0.000351,0.000203,0.000826,,0.076416,2.3863,0.003161,0.419444,0.106647,,,,0.872585,,,,5.3058
2008-05-01,low,3.148,4.885,0.03005,6.2082,2.3184,2.9459,3.1027,0.4507,2.9943,0.099337,0.000341,0.000195,0.000796,,0.07384,2.3184,0.003057,0.403919,0.103269,,,,0.839332,,,,5.0991
2008-05-01,start,3.162,4.885,0.030205,6.2462,2.3206,2.9459,3.1027,0.4525,3.0144,0.099716,0.000342,0.000196,0.000801,,0.07469,2.3206,0.003122,0.405626,0.103788,,,,0.843144,,,,5.137
2008-06-01,avg,3.2584,5.0692,0.0305,6.4044,2.3825,3.0997,3.2092,0.4723,3.1416,0.0981,0.0004,0.0002,0.0008,,0.0735,2.3825,0.0032,0.4174,0.1073,,,,0.8689,,,,5.2735
2008-06-01,end,3.2665,5.1565,0.030749,6.5114,2.3995,3.1401,3.2362,0.4764,3.2062,0.097435,0.000354,0.000194,0.000809,,0.072759,2.3995,0.003128,0.418739,0.107564,,,,0.871125,,,,5.3241
2008-06-01,high,3.274,5.1565,0.031,6.5114,2.3995,3.1401,3.2386,0.4764,3.2062,0.099353,0.000354,0.000201,0.00082,,0.074022,2.3995,0.003185,0.419376,0.107751,,,,0.873032,,,,5.3352
2008-06-01,low,3.2255,4.9958,0.03004,6.3333,2.366,3.0627,3.1805,0.4651,3.0912,0.097064,0.000346,0.000194,0.0008,,0.072759,2.366,0.003122,0.413332,0.106382,,,,0.860007,,,,5.2272
2008-06-01,start,3.2255,5.0116,0.030592,6.3641,2.366,3.0708,3.2386,0.4651,3.0912,0.099353,0.000346,0.000198,0.000812,,0.074022,2.366,0.003141,0.413353,0.106531,,,,0.860007,,,,5.2272
2008-07-01,avg,3.2499,5.1258,0.0305,6.4643,2.3917,3.1281,3.2086,0.4753,3.1671,0.097,0.0004,0.0002,0.0008,,0.0724,2.3917,0.0032,0.4167,0.1069,,,,0.8667,,,,5.3033
2008-07-01,end,3.263,5.0859,0.030219,6.4642,2.3853,3.0786,3.1885,0.4775,3.1171,0.097301,0.000358,0.000195,0.000789,,0.073782,2.3853,0.003225,0.418213,0.106486,,,,0.870075,,,,5.2874
2008-07-01,high,3.274,5.1859,0.030894,6.5267,2.404,3.1644,3.2383,0.4782,3.2187,0.098039,0.000358,0.000195,0.000813,,0.074113,2.404,0.003251,0.419814,0.107793,,,,0.873102,,,,5.3543
2008-07-01,low,3.2145,5.0857,0.030103,6.4055,2.382,3.0786,3.1873,0.4709,3.1171,0.095998,0.000352,0.000191,0.000771,,0.07083,2.382,0.003116,0.412026,0.105685,,,,0.857074,,,,5.2522
2008-07-01,start,3.266,5.1457,0.030776,6.502,2.4009,3.1296,3.2045,0.4763,3.2007,0.097478,0.000354,0.000194,0.000811,,0.07278,2.4009,0.003123,0.418871,0.10762,,,,0.870968,,,,5.3353
2008-08-01,avg,3.3273,4.9879,0.0304,6.2971,2.3717,2.9396,3.1626,0.4856,3.0766,0.0983,0.0004,0.0002,0.0008,,0.0739,2.3716,0.0032,0.4261,0.1066,,,,0.8872,,,,5.281
2008-08-01,end,3.3895,4.9971,0.031065,6.2079,2.3937,2.9294,3.2244,0.4958,3.0952,0.099152,0.00037,0.000205,0.000818,,0.073837,2.3937,0.003116,0.434131,0.107509,,,,0.903806,,,,5.3276
2008-08-01,high,3.39,5.0906,0.031065,6.4659,2.3937,3.0559,3.2345,0.4958,3.1185,0.099192,0.00037,0.000205,0.000818,,0.074798,2.3937,0.003232,0.434148,0.107509,,,,0.903916,,,,5.3406
2008-08-01,low,3.2615,4.9021,0.03,6.2009,2.3567,2.8666,3.1098,0.4768,3.0421,0.097228,0.000359,0.000195,0.000787,,0.072932,2.3567,0.003114,0.418028,0.106144,,,,0.869652,,,,5.2325
2008-08-01,start,3.2615,5.078,0.030287,6.4659,2.3813,3.0559,3.1832,0.4768,3.1102,0.097228,0.000359,0.000195,0.000796,,0.073831,2.3813,0.003215,0.418028,0.106395,,,,0.869652,,,,5.2862
2008-09-01,avg,3.4416,4.9494,0.0323,6.1945,2.4084,2.8173,3.2546,0.5034,3.1075,0.1004,0.0004,0.0002,0.0008,,0.0736,2.4084,0.003,0.4419,0.1076,,,,0.9172,,,,5.3543
2008-09-01,end,3.4575,4.9636,0.033154,6.2254,2.4153,2.7644,3.2893,0.5051,3.1575,0.101542,0.000367,0.000208,0.000845,,0.073159,2.4153,0.002846,0.44517,0.107125,,,,0.919647,,,,5.3809
2008-09-01,high,3.469,5.0425,0.033154,6.3657,2.4175,2.9053,3.323,0.5069,3.1673,0.101542,0.000374,0.000209,0.000845,,0.074204,2.4175,0.003179,0.44517,0.108519,,,,0.92503,,,,5.4236
2008-09-01,low,3.4015,4.8398,0.031421,6.0619,2.3951,2.7194,3.2015,0.4985,3.0428,0.099332,0.000364,0.000204,0.000822,,0.072992,2.3951,0.002846,0.437949,0.106547,,,,0.905835,,,,5.2867
2008-09-01,start,3.423,4.9875,0.031596,6.1251,2.3951,2.9053,3.2015,0.5005,3.1025,0.099361,0.000372,0.000207,0.000825,,0.073621,2.3951,0.00306,0.438439,0.107745,,,,0.912739,,,,5.3734
2008-10-01,avg,3.5264,4.6904,0.0353,5.9762,2.3856,2.4212,2.9968,0.5159,3.0892,0.1023,0.0004,0.0002,0.0009,,0.0733,2.3856,0.0027,0.4544,0.1079,,,,0.9385,,,,5.3449
2008-10-01,end,3.5625,4.5794,0.036127,5.8382,2.405,2.4013,2.9397,0.521,3.1269,0.101713,0.000325,0.000212,0.00087,,0.072767,2.405,0.002787,0.459538,0.108639,,,,0.94981,,,,5.3559
2008-10-01,high,3.5925,4.8132,0.038328,6.1475,2.4248,2.709,3.2246,0.5248,3.1557,0.103492,0.000369,0.000213,0.000873,,0.07414,2.4248,0.002882,0.463459,0.108639,,,,0.958064,,,,5.4009
2008-10-01,low,3.476,4.4657,0.033061,5.5856,2.368,2.1853,2.7679,0.5078,3.0485,0.101133,0.000302,0.00021,0.000836,,0.072723,2.368,0.002419,0.447425,0.106922,,,,0.925083,,,,5.2932
2008-10-01,start,3.476,4.8132,0.033061,6.1475,2.3999,2.709,3.2246,0.5078,3.0715,0.101727,0.000369,0.00021,0.000848,,0.07366,2.3999,0.00284,0.447425,0.108054,,,,0.925083,,,,5.3346
2008-11-01,avg,3.587,4.5633,0.037,5.4999,2.3808,2.3507,2.9426,0.5252,3.0155,0.1022,0.0003,0.0002,0.0009,,0.0729,2.3808,0.0026,0.4628,0.1084,,,,0.956,,,,5.3196
2008-11-01,end,3.6175,4.666,0.037965,5.5684,2.4003,2.3733,2.9299,0.5296,3.0136,0.102002,0.000297,0.000213,0.000883,,0.074038,2.4002,0.00248,0.466732,0.108538,,,,0.964255,,,,5.4049
2008-11-01,high,3.63,4.6958,0.038452,5.7357,2.4003,2.4425,3.0488,0.5315,3.0647,0.103204,0.000325,0.000214,0.000888,,0.074038,2.4002,0.002782,0.468321,0.1091,,,,0.967806,,,,5.4086
2008-11-01,low,3.5205,4.4531,0.035286,5.3039,2.3577,2.2415,2.8102,0.5149,2.9591,0.100715,0.000292,0.000208,0.000851,,0.072042,2.3577,0.002395,0.454232,0.107287,,,,0.937301,,,,5.2248
2008-11-01,start,3.521,4.5287,0.035455,5.7357,2.3914,2.4033,2.9429,0.5149,3.0647,0.100715,0.000325,0.000209,0.000851,,0.0723,2.3914,0.002738,0.454279,0.107287,,,,0.93812,,,,5.2403
2008-12-01,avg,3.5518,4.7901,0.0389,5.3112,2.4008,2.3802,2.8838,0.5182,3.1097,0.1013,0.0003,0.0002,0.0009,,0.0741,2.4008,0.0026,0.4583,0.1073,,,,0.9466,,,,5.3953
2008-12-01,end,3.464,4.8759,0.038327,4.9989,2.407,2.3969,2.8424,0.5076,3.2715,0.099398,0.000316,0.000198,0.000851,,0.072774,2.407,0.00275,0.446971,0.105631,,,,0.922995,,,,5.3616
2008-12-01,high,3.64,5.0253,0.039803,5.5592,2.4245,2.4574,2.9395,0.5293,3.3088,0.102608,0.000333,0.000215,0.000901,,0.07521,2.4245,0.002766,0.469611,0.108859,,,,0.970253,,,,5.4762
